year,mileage,model_name,model_brand_name,transmission,fuelType,sellingCondition,bodyType,mileageUnit,interiorColor,engineType,gradeScore,isFirstOwner
2012,54258,corolla,toyota,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),4.900000095367432,true
2004,78157,gx 470,lexus,automatic,petrol,foreign,sedan,km,black,6-cylinder(v6),5.0,true
2008,90235,highlander,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.900000095367432,true
2007,106548,camry,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.900000095367432,true
2012,130355,glk 350,mercedes-benz,automatic,petrol,foreign,coupe,km,cream,6-cylinder(v6),4.800000190734863,true
2003,136761,xc90,volvo,automatic,petrol,foreign,suv,km,white,5-cylinder(i5),4.900000095367432,true
2008,202848,ml 350,mercedes-benz,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.900000095367432,true
2000,87463,es 300,lexus,automatic,petrol,foreign,sedan,km,cream,6-cylinder(i6),5.0,true
2002,197228,sienna,toyota,automatic,petrol,local,suv,km,silver,6-cylinder(v6),4.599999904632568,true
2013,143960,tucson,hyundai,automatic,petrol,foreign,suv,km,black,4-cylinder(i4),4.800000190734863,true
2017,30966,xe,jaguar,automatic,petrol,foreign,sedan,km,cream,4-cylinder(i4),4.900000095367432,true
2015,56240,corolla,toyota,automatic,petrol,foreign,sedan,km,ash,4-cylinder(i4),5.0,true
2015,47933,corolla,toyota,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),5.0,true
2013,69760,highlander,toyota,automatic,petrol,foreign,suv,km,cream,6-cylinder(v6),4.699999809265137,true
2010,233460,sequoia,toyota,automatic,petrol,foreign,suv,km,grey,8-cylinder(v8),4.900000095367432,true
2012,150083,camry,toyota,automatic,petrol,foreign,sedan,km,cream,4-cylinder(i4),4.800000190734863,true
2010,111157,passat,volkswagen,automatic,petrol,foreign,sedan,km,cream,6-cylinder(i6),4.800000190734863,true
2008,115070,es 350,lexus,automatic,petrol,foreign,sedan,km,ash,6-cylinder(v6),4.5,true
2015,16707,hilux,toyota,automatic,petrol,local,pickup,km,grey,4-cylinder(i4),4.800000190734863,true
2015,15381,hilux,toyota,automatic,petrol,local,pickup,km,brown,4-cylinder(i4),4.699999809265137,true
2013,165265,highlander,toyota,automatic,petrol,foreign,suv,km,brown,6-cylinder(v6),4.800000190734863,true
2007,89554,es 350,lexus,automatic,petrol,foreign,sedan,km,cream,6-cylinder(i6),4.900000095367432,true
2015,41300,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),5.0,true
2007,55944,accord,honda,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.699999809265137,true
2009,69627,highlander,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),5.0,true
2008,75197,4-runner,toyota,automatic,petrol,foreign,suv,km,brown,6-cylinder(v6),4.800000190734863,true
2015,59369,pilot,honda,automatic,petrol,foreign,suv,km,cream,6-cylinder(v6),4.800000190734863,true
2011,140635,camry,toyota,automatic,petrol,foreign,sedan,km,ash,4-cylinder(i4),4.5,true
2008,128894,4-runner,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.599999904632568,true
2014,58110,soul,kia,automatic,petrol,foreign,suv,km,black,4-cylinder(i4),4.900000095367432,true
2009,150176,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.800000190734863,true
2017,33151,camry,toyota,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),5.0,true
2008,65466,4-runner,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.900000095367432,true
2008,146321,rdx,acura,automatic,petrol,foreign,suv,km,black,4-cylinder(i4),5.0,true
2003,58626,gx 470,lexus,automatic,petrol,foreign,suv,km,cream,8-cylinder(v8),5.0,true
2008,96000,f 150,ford,automatic,petrol,foreign,suv,km,silver,8-cylinder(v8),5.0,true
2000,203267,tacoma,toyota,automatic,petrol,foreign,suv,km,silver,4-cylinder(i4),4.900000095367432,true
2001,19459,rav 4,toyota,automatic,petrol,local,suv,km,silver,4-cylinder(i4),4.699999809265137,true
2013,43301,camry,toyota,automatic,petrol,foreign,suv,km,silver,4-cylinder(i4),5.0,true
2010,50079,camry,toyota,automatic,petrol,foreign,suv,km,cream,4-cylinder(i4),5.0,true
2016,46231,corolla,toyota,automatic,petrol,foreign,suv,km,silver,4-cylinder(i4),5.0,true
2008,96053,gl 450,mercedes-benz,automatic,petrol,foreign,suv,km,cream,6-cylinder(v6),5.0,true
2014,58573,sequoia,toyota,automatic,petrol,foreign,suv,km,silver,8-cylinder(v8),5.0,true
2000,120456,land cruiser,toyota,automatic,petrol,foreign,suv,km,cream,8-cylinder(v8),5.0,true
2014,95447,sienna,toyota,automatic,petrol,foreign,suv,km,brown,6-cylinder(i6),4.900000095367432,true
2008,109157,gl 450,mercedes-benz,automatic,petrol,foreign,suv,km,cream,6-cylinder(v6),4.800000190734863,true
2007,82404,odyssey,honda,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.699999809265137,true
2007,93422,odyssey,honda,automatic,petrol,foreign,minivan,km,grey,6-cylinder(v6),4.900000095367432,true
2003,93797,corolla,toyota,automatic,petrol,foreign,suv,km,silver,4-cylinder(i4),4.900000095367432,true
2007,83774,es 350,lexus,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.800000190734863,true
2012,55232,camry,toyota,automatic,petrol,foreign,suv,km,maroon,4-cylinder(i4),4.900000095367432,true
2004,88610,gx 470,lexus,automatic,petrol,foreign,suv,km,silver,8-cylinder(v8),4.900000095367432,true
2008,87757,es 350,lexus,automatic,petrol,foreign,suv,km,gold,6-cylinder(v6),4.900000095367432,true
2011,136797,c 300,mercedes-benz,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.900000095367432,true
2006,84658,gx 470,lexus,automatic,petrol,foreign,suv,km,cream,8-cylinder(v8),4.800000190734863,true
2006,45817,4-runner,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.699999809265137,true
2008,31354,4-runner,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.699999809265137,true
2004,106479,mdx,acura,automatic,petrol,foreign,suv,km,black,6-cylinder(i6),4.800000190734863,true
2004,86607,pilot,honda,automatic,petrol,foreign,suv,km,brown,6-cylinder(i6),4.900000095367432,true
2010,86839,e 350,mercedes-benz,automatic,petrol,foreign,suv,km,gold,6-cylinder(i6),4.900000095367432,true
2016,62940,rav 4,toyota,automatic,petrol,foreign,suv,km,black,4-cylinder(i4),5.0,true
2006,174964,gs 300,lexus,automatic,petrol,foreign,suv,km,black,6-cylinder(i6),4.800000190734863,true
2003,154686,corolla,toyota,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),4.699999809265137,true
2017,45856,corolla,toyota,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),4.900000095367432,true
2016,86542,corolla,toyota,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),4.900000095367432,true
2017,56156,corolla,toyota,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),4.900000095367432,true
2009,12093,407,peugeot,automatic,petrol,foreign,sedan,km,black,6-cylinder(v6),5.0,true
2015,71959,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),5.0,true
2016,130876,cooper,mini,automatic,petrol,foreign,hatchback,km,brown,4-cylinder(i4),5.0,true
2005,99480,mdx,acura,automatic,petrol,foreign,suv,km,brown,6-cylinder(v6),5.0,true
2005,54675,matrix,toyota,automatic,petrol,foreign,hatchback,km,grey,4-cylinder(i4),4.900000095367432,true
2010,46174,venza,toyota,automatic,petrol,foreign,crossover,km,grey,6-cylinder(i6),5.0,true
2007,75839,4-runner,toyota,automatic,petrol,foreign,suv,km,cream,6-cylinder(v6),4.699999809265137,true
2006,81085,4-runner,toyota,automatic,petrol,foreign,suv,km,cream,6-cylinder(v6),4.699999809265137,true
2006,80952,4-runner,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.699999809265137,true
2007,95248,mdx,acura,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.800000190734863,true
2009,92149,mdx,acura,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),5.0,true
2004,89390,gx 470,lexus,automatic,petrol,foreign,suv,km,black,8-cylinder(v8),5.0,true
2010,89010,sienna,toyota,automatic,petrol,new,suv,km,grey,6-cylinder(v6),4.900000095367432,true
2015,62565,camry,toyota,automatic,petrol,foreign,suv,km,black,4-cylinder(i4),5.0,true
2020,3658,corolla,toyota,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),5.0,true
2017,69633,accord,honda,automatic,petrol,foreign,sedan,km,cream,4-cylinder(i4),4.599999904632568,true
2016,42345,gle 350,mercedes-benz,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.400000095367432,true
2010,153127,ml 350,mercedes-benz,automatic,petrol,foreign,suv,km,yellow,6-cylinder(i6),5.0,true
2007,98676,rx 350,lexus,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.900000095367432,true
2017,31819,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.900000095367432,true
2010,217335,vibe,pontiac,automatic,petrol,foreign,hatchback,km,grey,4-cylinder(i4),4.900000095367432,true
2001,125977,a 160,mercedes-benz,automatic,petrol,foreign,hatchback,km,grey,4-cylinder(i4),4.900000095367432,true
2005,120946,es 330,lexus,automatic,petrol,foreign,sedan,km,cream,6-cylinder(v6),4.800000190734863,true
2000,106014,rx 300,lexus,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.900000095367432,true
2007,241676,ridgeline,honda,automatic,petrol,foreign,suv,km,cream,6-cylinder(i6),4.900000095367432,true
2012,43821,veloster,hyundai,automatic,petrol,foreign,coupe,km,black,4-cylinder(i4),5.0,true
2013,110533,c 300,mercedes-benz,automatic,petrol,foreign,sedan,km,black,6-cylinder(v6),4.900000095367432,true
2014,85688,mdx,acura,automatic,petrol,foreign,suv,km,cream,6-cylinder(v6),4.800000190734863,true
2005,95579,highlander,toyota,automatic,petrol,foreign,suv,km,cream,6-cylinder(v6),4.800000190734863,true
2010,175804,corolla,toyota,automatic,petrol,foreign,sedan,km,cream,4-cylinder(i4),4.900000095367432,true
2008,109898,406,peugeot,manual,petrol,foreign,sedan,km,black,4-cylinder(i4),4.900000095367432,true
2008,85643,camry,toyota,automatic,petrol,local,sedan,km,cream,4-cylinder(i4),4.900000095367432,false
2014,136381,sienna,toyota,automatic,petrol,foreign,station wagon,km,silver,6-cylinder(v6),4.900000095367432,true
2010,197205,rx 350,lexus,automatic,petrol,foreign,crossover,km,black,6-cylinder(v6),5.0,true
2006,222130,camry,toyota,automatic,petrol,local,sedan,km,grey,4-cylinder(i4),4.800000190734863,true
2005,80122,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.800000190734863,true
2011,114852,corolla,toyota,automatic,petrol,foreign,sedan,km,ash,4-cylinder(i4),4.900000095367432,true
2013,82427,corolla,toyota,automatic,petrol,foreign,sedan,km,ash,4-cylinder(i4),4.900000095367432,true
2009,158391,corolla,toyota,automatic,petrol,foreign,sedan,km,ash,4-cylinder(i4),4.900000095367432,true
2012,67199,ml 350,mercedes-benz,automatic,petrol,foreign,suv,km,cream,6-cylinder(i6),4.900000095367432,true
2016,78881,corolla,toyota,automatic,petrol,foreign,sedan,km,brown,4-cylinder(i4),4.900000095367432,true
2008,213581,sienna,toyota,automatic,petrol,foreign,minivan,km,grey,6-cylinder(v6),4.699999809265137,true
2000,204989,sienna,toyota,automatic,petrol,foreign,minivan,km,grey,6-cylinder(v6),4.599999904632568,true
2014,23765,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),5.0,true
2009,86524,c 300,mercedes-benz,automatic,petrol,foreign,sedan,km,grey,6-cylinder(v6),5.0,true
2004,242062,rx 330,lexus,automatic,petrol,local,suv,km,silver,6-cylinder(v6),4.800000190734863,true
2012,126605,corolla,toyota,automatic,petrol,local,sedan,km,grey,4-cylinder(i4),5.0,true
2016,59183,c 300,mercedes-benz,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),4.900000095367432,true
2008,132982,highlander,toyota,automatic,petrol,local,suv,km,brown,6-cylinder(v6),4.599999904632568,true
2007,205990,4-runner,toyota,automatic,petrol,local,suv,km,grey,6-cylinder(v6),4.599999904632568,true
2014,56285,corolla,toyota,automatic,petrol,foreign,sedan,km,white,4-cylinder(i4),5.0,true
2002,281020,sienna,toyota,automatic,petrol,foreign,suv,km,cream,4-cylinder(i4),4.900000095367432,true
2006,177234,vibe,pontiac,automatic,petrol,foreign,hatchback,km,grey,4-cylinder(i4),4.699999809265137,true
2009,105441,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.800000190734863,true
2011,120927,rx 350,lexus,automatic,petrol,foreign,suv,km,parchment,6-cylinder(v6),4.699999809265137,true
2005,68364,g 500,mercedes-benz,automatic,petrol,local,suv,km,brown,8-cylinder(v8),4.699999809265137,true
2010,68988,altima,nissan,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.900000095367432,true
2015,55841,c 300,mercedes-benz,automatic,petrol,foreign,sedan,km,red,4-cylinder(i4),4.800000190734863,true
2011,133931,routan,volkswagen,automatic,petrol,foreign,minivan,km,grey,6-cylinder(v6),5.0,true
2007,124567,sienna,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(i6),4.800000190734863,true
2007,67559,rx 350,lexus,automatic,petrol,foreign,suv,km,cream,6-cylinder(i6),4.800000190734863,true
2009,91274,accord,honda,automatic,petrol,foreign,sedan,km,black,6-cylinder(v6),4.699999809265137,true
2007,222069,acadia,gmc,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.800000190734863,true
2009,104597,cr-v,honda,automatic,petrol,local,suv,km,ash,5-cylinder(i5),4.800000190734863,true
2011,97162,camry,toyota,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),4.699999809265137,true
2013,78555,rav 4,toyota,automatic,petrol,foreign,suv,km,black,4-cylinder(i4),4.800000190734863,true
2010,62918,gl 450,mercedes-benz,automatic,petrol,foreign,suv,km,black,8-cylinder(v8),4.900000095367432,true
2013,51345,glk 350,mercedes-benz,automatic,petrol,local,suv,km,cream,6-cylinder(v6),4.800000190734863,true
2015,99367,c 300,mercedes-benz,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.900000095367432,true
2016,26466,corolla,toyota,automatic,petrol,foreign,sedan,km,ash,4-cylinder(i4),4.900000095367432,true
2006,169430,charger,dodge,automatic,petrol,foreign,suv,km,black,6-cylinder(i6),4.900000095367432,true
2006,171761,camry,toyota,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),4.800000190734863,true
2013,96290,edge,ford,automatic,petrol,foreign,suv,km,ash,6-cylinder(v6),5.0,true
2011,231604,rx 350,lexus,automatic,petrol,foreign,suv,km,ash,6-cylinder(v6),5.0,true
2008,55264,rav 4,toyota,automatic,petrol,foreign,suv,km,cream,6-cylinder(v6),4.800000190734863,true
2007,90333,camry,toyota,automatic,petrol,foreign,sedan,km,cream,6-cylinder(v6),4.800000190734863,true
2015,131350,camry,toyota,automatic,petrol,foreign,sedan,km,brown,4-cylinder(i4),4.900000095367432,true
2013,98194,cooper,mini,automatic,petrol,foreign,hatchback,km,black,4-cylinder(i4),4.900000095367432,true
2000,103315,zafira,opel,automatic,petrol,local,hatchback,km,grey,4-cylinder(i4),4.599999904632568,true
2006,56588,es 330,lexus,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),5.0,true
2016,40794,scion,toyota,automatic,petrol,foreign,hatchback,km,grey,4-cylinder(i4),4.800000190734863,true
2011,139915,sienna,toyota,automatic,petrol,foreign,minivan,km,brown,6-cylinder(v6),4.800000190734863,true
1999,125099,t4 caravelle,volkswagen,automatic,petrol,foreign,suv,km,brown,4-cylinder(i4),4.900000095367432,true
2014,123641,camry,toyota,automatic,petrol,foreign,suv,km,black,5-cylinder(i5),5.0,true
2000,172869,frontier,nissan,automatic,petrol,local,suv,km,silver,6-cylinder(i6),4.900000095367432,true
2013,72543,crosstour,honda,automatic,petrol,foreign,suv,km,black,6-cylinder(i6),5.0,true
2010,95589,corolla,toyota,automatic,petrol,foreign,suv,km,silver,4-cylinder(i4),5.0,true
2006,125040,c 230,mercedes-benz,automatic,petrol,foreign,suv,km,black,6-cylinder(i6),4.900000095367432,true
2002,0,rav 4,toyota,automatic,diesel,foreign,suv,km,grey,4-cylinder(i4),4.900000095367432,true
2016,17357,rav 4,toyota,automatic,petrol,local,suv,km,grey,4-cylinder(i4),5.0,true
2014,68364,corolla,toyota,automatic,petrol,foreign,sedan,km,blue,4-cylinder(i4),4.900000095367432,true
2018,36314,camry,toyota,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),5.0,true
2009,183610,venza,toyota,automatic,petrol,foreign,crossover,km,brown,6-cylinder(v6),5.0,true
2016,15847,corolla,toyota,automatic,petrol,foreign,sedan,km,brown,4-cylinder(i4),4.800000190734863,true
2008,267934,406,peugeot,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.800000190734863,true
2011,107776,sienna,toyota,automatic,petrol,foreign,minivan,km,brown,6-cylinder(v6),4.800000190734863,true
2007,193314,328,bmw,automatic,petrol,foreign,sedan,km,brown,6-cylinder(i6),4.800000190734863,true
2012,106914,sienna,toyota,automatic,petrol,foreign,minivan,km,grey,6-cylinder(v6),5.0,true
2013,66491,glk 350,mercedes-benz,automatic,petrol,foreign,crossover,km,brown,6-cylinder(v6),4.599999904632568,true
2009,142148,c 300,mercedes-benz,automatic,petrol,foreign,sedan,km,black,6-cylinder(v6),4.800000190734863,true
2012,186760,sienna,toyota,automatic,petrol,foreign,suv,km,ash,6-cylinder(v6),5.0,true
2007,105441,camry,toyota,automatic,petrol,local,sedan,km,ash,4-cylinder(i4),4.900000095367432,true
2005,183589,vibe,pontiac,automatic,petrol,foreign,hatchback,km,grey,4-cylinder(i4),4.800000190734863,true
2007,155721,camry,toyota,automatic,petrol,foreign,sedan,km,brown,4-cylinder(i4),4.800000190734863,true
2012,91272,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.800000190734863,true
2013,54120,accord,honda,automatic,petrol,foreign,sedan,km,brown,4-cylinder(i4),4.900000095367432,true
2005,66004,rx 330,lexus,automatic,petrol,foreign,suv,km,black,4-cylinder(i4),5.0,true
2018,10530,camry,toyota,automatic,petrol,foreign,suv,km,black,4-cylinder(i4),4.900000095367432,true
2018,31125,camry,toyota,automatic,petrol,foreign,suv,km,black,4-cylinder(i4),4.900000095367432,true
2012,124994,camry,toyota,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),4.900000095367432,true
2006,190319,camry,toyota,automatic,petrol,foreign,suv,km,red,6-cylinder(v6),4.900000095367432,true
2012,144544,cr-v,honda,automatic,petrol,foreign,suv,km,black,4-cylinder(i4),4.800000190734863,true
2011,152395,sienna,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.900000095367432,true
2011,141394,sienna,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.800000190734863,true
2010,81687,es 350,lexus,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.900000095367432,true
2007,180277,edge,ford,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.800000190734863,true
2010,164561,corolla,toyota,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),4.900000095367432,true
2000,276335,corolla,toyota,automatic,petrol,foreign,station wagon,km,black,4-cylinder(i4),4.900000095367432,true
2007,268502,camry,toyota,automatic,petrol,foreign,suv,km,silver,4-cylinder(i4),4.800000190734863,true
2008,250152,tundra,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.699999809265137,true
2007,207494,sienna,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.800000190734863,true
2006,283741,ridgeline,honda,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.699999809265137,true
2014,50110,camry,toyota,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),4.900000095367432,true
2006,210739,serie iii,land rover,automatic,petrol,foreign,suv,km,brown,8-cylinder(v8),4.800000190734863,true
2011,107117,corolla,toyota,automatic,petrol,local,suv,km,grey,4-cylinder(i4),4.800000190734863,true
2006,160942,sonata,hyundai,automatic,petrol,local,suv,km,grey,6-cylinder(v6),4.599999904632568,true
2006,278004,highlander,toyota,automatic,petrol,foreign,station wagon,km,grey,6-cylinder(v6),4.900000095367432,true
2006,236291,highlander,toyota,automatic,petrol,foreign,station wagon,km,green,6-cylinder(v6),4.900000095367432,true
